# death rates (male) - taken from Thailand life tables, 2015 (WHO)
# columns:
#   0=age
#   1=death rate (proportion of individuals dying between age x and age x+1
0 0.008453552
1 0.000349083
2 0.000349083
3 0.000349083
4 0.000349083
5 0.000354762
6 0.000354762
7 0.000354762
8 0.000354762
9 0.000354762
10 0.000608596
11 0.000608596
12 0.000608596
13 0.000608596
14 0.000608596
15 0.001306056
16 0.001306056
17 0.001306056
18 0.001306056
19 0.001306056
20 0.001854368
21 0.001854368
22 0.001854368
23 0.001854368
24 0.001854368
25 0.002528256
26 0.002528256
27 0.002528256
28 0.002528256
29 0.002528256
30 0.003271733
31 0.003271733
32 0.003271733
33 0.003271733
34 0.003271733
35 0.003824625
36 0.003824625
37 0.003824625
38 0.003824625
39 0.003824625
40 0.004491914
41 0.004491914
42 0.004491914
43 0.004491914
44 0.004491914
45 0.00534988
46 0.00534988
47 0.00534988
48 0.00534988
49 0.00534988
50 0.006847349
51 0.006847349
52 0.006847349
53 0.006847349
54 0.006847349
55 0.008919359
56 0.008919359
57 0.008919359
58 0.008919359
59 0.008919359
60 0.012571263
61 0.012571263
62 0.012571263
63 0.012571263
64 0.012571263
65 0.018645607
66 0.018645607
67 0.018645607
68 0.018645607
69 0.018645607
70 0.028066024
71 0.028066024
72 0.028066024
73 0.028066024
74 0.028066024
75 0.042727334
76 0.042727334
77 0.042727334
78 0.042727334
79 0.042727334
80 0.065344192
81 0.065344192
82 0.065344192
83 0.065344192
84 0.065344192
85 0.129648151
86 0.129648151
87 0.129648151
88 0.129648151
89 0.129648151
90 0.129648151
91 0.129648151
92 0.129648151
93 0.129648151
94 0.129648151
95 0.129648151
96 0.129648151
97 0.129648151
98 0.129648151
99 0.129648151
100 100
